Date,spy_close,xlb_close,xlc_close,xle_close,xlf_close,xli_close,xlk_close,xlp_close,xlre_close,xlu_close,xlv_close,xly_close,xlb_beta,xlc_beta,xle_beta,xlf_beta,xli_beta,xlk_beta,xlp_beta,xlre_beta,xlu_beta,xlv_beta,xly_beta
2020-02-04,0.015241304875724948,0.01767503288370631,0.010449110045814836,0.0036025620585442564,0.009612191292074579,0.018870237966317482,0.02619322323694373,0.006014593806330959,0.012987002818895643,-0.009971073275356623,0.017592922613655526,0.01822353889415229,,,,,,,,,,,
2020-02-05,0.011548001213477654,0.01853710235837913,0.0016328237621212605,0.03759676553813551,0.02002629024067004,0.01670501674494429,0.005851504239781535,0.008023906329893471,-0.0007540676661001999,0.004086951651011139,0.019253490726452327,0.005058007264688635,,,,,,,,,,,
2020-02-06,0.003364813636763442,-0.0004919391058344491,0.012497793145767044,-0.01019660710556236,-0.0012874039763479672,0.003214687617259848,0.009127387423811584,0.0017168340576378949,0.004276629224889916,0.0002906888822424847,0.000867349019649577,-0.0022453164306615037,,,,,,,,,,,
2020-02-07,-0.005329654371187931,-0.014271617767509293,-0.000715611373136249,-0.006990473842706568,-0.0035449711769239833,-0.0072395027301661585,-0.009144232197027535,0.0012465481263341793,0.000501012953071811,-0.00319720840591442,-0.0077997455057672305,-0.00434541133011046,,,,,,,,,,,
2020-02-10,0.007465329081951744,-0.000499243242593761,0.0059075936588559586,-0.0050017993877385925,0.002910726864281399,0.005618720071560723,0.013541977915931813,0.004201630752151964,0.011517335037438237,0.0037906486996293065,0.005337702440554981,0.011300774151754789,,,,,,,,,,,
2020-02-11,0.001733059651463753,0.005494482659096134,-0.0010677750540269981,0.0111711138655739,0.003547257607061649,0.0038040068616354006,-0.0033650051006776094,-0.0037191827928758636,0.012128691702346206,0.0036311721196178315,0.005985197934187836,0.007860672637913568,,,,,,,,,,,
2020-02-12,0.006442750305862388,0.00546452187754598,0.013005558651608684,0.013441376405216587,0.0006426368570193741,0.009355835049935646,0.010824281112201906,-0.00046660350601301914,0.006358567528492731,0.0007236291860426292,0.001247402990986357,0.01024619161951712,,,,,,,,,,,
2020-02-13,-0.0010669633203156392,-0.003623194363579718,0.00017579822857549665,-0.0030887268132027135,-0.0003211429551279732,-0.005631923137884409,-0.002652624815464466,0.005913448257312881,0.006075372954713609,0.011135095777268678,-0.0046961068397002315,-0.0017407840282369635,,,,,,,,,,,
2020-02-14,0.0016021544204736227,0.00016522316965827955,0.001230909434824401,-0.005285158078874197,0.0012849844842264257,-0.0012979496079479347,0.004334189726052262,0.0023205632122891284,0.011594176259551725,0.006722055238026492,0.0007703333871496021,-0.0015164255603502541,1.2642304340499428,0.9140370729324664,1.1453922781471761,1.0659769202193532,1.0674201925887825,1.4497475001576288,0.4487666453831937,0.4844293917482331,0.10535516221455486,0.9280187905688874,0.7430419084473007
2020-02-18,-0.002577059226443912,-0.002478890086800467,0.006673701705184998,-0.008244785298167967,-0.008662205518922383,-0.005671000574739682,-0.00372690429555278,-0.0035499432305158285,-0.0009551306105319846,0.008381878039438018,-0.003560132476495781,-7.602957492247597e-05,1.2290177142588405,0.8915479871883398,1.2088218240205642,1.0706849744710782,1.1136709078516078,1.4445972325582035,0.46359721415760236,0.5404468737446066,0.0889845367099538,0.9231074610731346,0.7202855903317542
2020-02-19,0.004781272377458734,0.0026507838914793247,0.00453594189701767,0.013301265389756178,0.0074433458926670415,-0.000356567501982874,0.011911772566705947,-0.0010842872597019992,-0.014101369848668943,-0.010848229120991149,0.0046350176244081,0.004480613313057269,1.2365832463704964,0.8767527811038337,1.223399997977342,1.083570306947054,1.1081016148357268,1.4592077706814746,0.45581998839638743,0.5064621193759493,0.06204177348024248,0.9198941465067635,0.7221379259583958
2020-02-20,-0.004108270497145128,0.001652320224989623,-0.010246585069576875,-0.0010938649774995257,-0.0019273531463737115,-0.0014262304116081648,-0.010409608961639338,0.0007752805900604898,0.011151478764216849,0.003560834638391075,-0.00643975115515838,0.0003780172698597539,1.2177566292896103,0.9112590268305929,1.2071796561755113,1.0640317538094506,1.0988814195411587,1.4862626160176426,0.42904015407131507,0.43425769689251625,0.04749052189155928,0.9306017259965238,0.7117975788604018
2020-02-21,-0.010298240844732742,-0.004618928134753841,-0.015265867406686784,-0.011863536550391185,-0.00965562268656539,-0.004999485197718423,-0.02241441212673745,0.001704391101642333,0.0052745375461693556,-0.0018450771676649103,0.0005804142597385376,-0.015265964615148064,1.1623720937873696,0.9455015825206953,1.2157994967837957,1.0441942317588324,1.05303174329677,1.5366632598770291,0.3907003365793201,0.3842992344529933,0.08848828007365801,0.8509017060083176,0.7730459165994008
2020-02-24,-0.03316536556232963,-0.028173683288715723,-0.033499636575915925,-0.046176574236102885,-0.03249914654256436,-0.028472305387706953,-0.04133148800776176,-0.023047157390656103,-0.013355609027650761,-0.011659245397132922,-0.03151898123375663,-0.0343822413177145,1.0402281772682969,0.9706020951789358,1.2250503915900661,1.0079484087078767,0.9732841879679197,1.4291287084374382,0.512666004306944,0.4384227365181068,0.2256038501285606,0.8881026038460789,0.8819384081877808
2020-02-25,-0.030302199395104257,-0.043144585132628865,-0.026733046787010717,-0.04415177056903086,-0.03392680588477559,-0.04075844864069078,-0.031994128487367046,-0.018049373579063333,-0.025138888127623327,-0.021004140898067014,-0.03034838256990413,-0.026704853713000465,1.131670830846425,0.9465873798214448,1.2465107547413496,1.0269479906111738,1.058645368208483,1.3460562944247443,0.5367472243719591,0.5597090688594147,0.3617018052105667,0.9134665470046589,0.8810560758265796
2020-02-26,-0.003678243664423375,-0.0033862890131080015,-0.0018943162685687298,-0.030186417400074106,-0.0073018262290426295,-0.007573941370007109,0.004551342390031632,-0.0056434067670898536,-0.008678496437555805,-0.010139690244828525,-0.00010292407778567103,-0.007920958443108361,1.1175718830722947,0.9381726639928069,1.2671922258012602,1.0272467706801438,1.0568446696265086,1.336185669716006,0.5331170527387592,0.5500308050209175,0.3651060101997237,0.9332617110306577,0.8911894144590895
2020-02-27,-0.04491167877680169,-0.04685259655796603,-0.03947613837844843,-0.05347813164810411,-0.04273203740270215,-0.03712312559180131,-0.05393746042319936,-0.04070046703567254,-0.05652824797413025,-0.04498212262318979,-0.03397862479435765,-0.04041478771501006,1.0873477400930731,0.9159267845486856,1.1978787916405496,0.9937808207024112,0.9698079785584037,1.3002856474669389,0.6649549510212789,0.8134548449332887,0.60298903215905,0.8677148410759986,0.8949350764970833
2020-02-28,-0.00420148254966024,-0.010881773522881444,0.0029637560078228375,-0.0008827851389112684,-0.027076476577687525,-0.01826978990542072,0.007639763252426546,-0.019776815067735876,-0.02465528150609353,-0.03342147919261007,-0.012897028709455527,-0.006433394572129991,1.0832196648806711,0.9116687164068685,1.2012459153761277,1.0046942958860154,0.9719919911172548,1.301799165923289,0.6618497122002596,0.8135611651119691,0.5968300793963535,0.8618316314712098,0.9000013905528771
2020-03-02,0.04330647593739867,0.042867959766922814,0.03467303296303781,0.04042405268308813,0.0511470962701468,0.035166957830897516,0.0578250777923337,0.053457434738063636,0.04974170936688771,0.058861319831578385,0.04686319453832133,0.03436066001705895,1.0666581813787885,0.8818663065829186,1.1643118621963058,1.0577287351253954,0.9317864646005432,1.2974591052138182,0.8236185183992607,0.8972060443764052,0.7993849190803589,0.9282157625233741,0.8685098649070222
2020-03-03,-0.028632486951105207,-0.008730449315632605,-0.032939834025802917,-0.030573226572760515,-0.03756710734704882,-0.02445471966485102,-0.03797607409456616,-0.013586541485672732,-0.0007768165151629258,-0.01230255704427774,-0.02485810988945647,-0.024204903177059922,0.9923818821069939,0.9012958231012608,1.143330822177354,1.0774753315242311,0.9208438995676153,1.305766075947585,0.7942612109927228,0.8240101136532645,0.7685158347981831,0.9235041936933197,0.8652982659357552
2020-03-04,0.0420330751731719,0.04146786955828152,0.03603065989791121,0.023653091970475826,0.03308550884988182,0.04132784085995955,0.04292220542679459,0.04912050117264166,0.03887022466812984,0.05674309324048332,0.05764745922641468,0.03455643137973907,0.9932650998079757,0.895976741612486,1.0562619019106136,1.0285728906748297,0.9383136923213837,1.244877252684535,0.8603616005826531,0.8343397962032789,0.8687072611644686,1.0075381902458813,0.8578374086877532
2020-03-05,-0.03324170797003301,-0.03171244725411537,-0.0364880000104687,-0.03658536483607866,-0.04821880059714323,-0.048926498199800106,-0.0315598071006683,-0.018823159158147362,-0.02294848210525524,-0.015424895262226235,-0.02320229696744236,-0.0372881143216518,0.9901317104263506,0.9125903475961322,1.0473445598478053,1.0626323050272535,0.9863150901897151,1.2204921079963975,0.8366287921845245,0.8284232095853654,0.8375940916985753,0.9798674336044609,0.8819895728188799
2020-03-06,-0.016531091324835767,-0.026018931218343422,-0.01735695702825546,-0.056184740284542234,-0.03402648729890012,-0.008756349115765505,-0.02113839178474275,-0.00789939706322218,-0.017104810911426793,-0.008128875736908903,-0.005324031375270155,-0.01537272467563744,1.002467437030619,0.9159721509749029,1.087658993969499,1.0807135092813671,0.9713739262976286,1.2225461009402094,0.8327146881347626,0.8322653022862516,0.8317293354313651,0.9706216444049618,0.8821552706825816
2020-03-09,-0.07809446008684251,-0.09359233575657888,-0.06663990954074539,-0.20141183932789064,-0.10724068682161492,-0.09220147925210698,-0.07591945399133071,-0.04354889196873635,-0.07064939073511689,-0.05438835363481587,-0.051981503995141454,-0.06297424854276301,1.0691933160181926,0.8903788913754174,1.5752105315215499,1.171278312314434,1.038343918735801,1.1431341378586923,0.7454287237816255,0.8655607325366578,0.7977928589676415,0.8693072845623762,0.8532621151310192
2020-03-10,0.0517449161229977,0.04060180415879677,0.05096767712982064,0.04743672862098114,0.05874618573836132,0.051847340309251866,0.0666990823057283,0.028712159589809216,0.04863050609398556,0.009297262628164882,0.03431061499946941,0.05529179788045058,1.0260360219041917,0.9056137814389161,1.5009630572841264,1.1763646640144396,1.037292815761017,1.1565176879165375,0.7165518099905616,0.8773014681971649,0.7055807511853202,0.837278213301761,0.8846158523521919
2020-03-11,-0.04874848042157165,-0.04753417376772573,-0.04297109100097507,-0.05288336061911203,-0.05424435691202312,-0.0586874293013927,-0.04723867792712633,-0.04905029845843789,-0.053571470642072794,-0.0502732362060756,-0.03821123352224154,-0.05468822747491675,1.0180285922460428,0.9006526784705425,1.4451250382263996,1.16347320348974,1.052583989006934,1.1375424945785717,0.7533153363724923,0.9082226331548454,0.7421615229446167,0.8376608287130538,0.9088337529497895
2020-03-12,-0.09567715172362556,-0.09627788725778841,-0.0938635921769857,-0.12474007332619497,-0.108143547640144,-0.10350126628609213,-0.09760481131850185,-0.09395635041652617,-0.08589122788029657,-0.1009371074193709,-0.07465624729359466,-0.10105436965516812,1.0106693781579794,0.9225303504337529,1.3827435475106504,1.1460819550006522,1.0537969394070967,1.1085979503936438,0.8237261234268848,0.9110470377768666,0.8323154818210777,0.8257420525122211,0.9513329926088195
2020-03-13,0.08548623508374398,0.07017952027195506,0.08990084352955519,0.09229725272198452,0.13156597826863936,0.07810893160510823,0.11731921475196061,0.08510650032864708,0.08780038806958346,0.054488952694298654,0.0693560819386736,0.06186422746248499,0.9757965808655609,0.9536260086781533,1.334637307426003,1.2311668871165073,1.0295267929516836,1.1584491023358336,0.8547610054633074,0.9318035978896649,0.7899811612245676,0.8221587417150256,0.9051603595606872
2020-03-16,-0.1094237103217911,-0.11008385078680039,-0.11279497502652713,-0.13606708148553082,-0.137093300251535,-0.11344137157141965,-0.13814001747189508,-0.06783255318181391,-0.16001138290422312,-0.1135772177338672,-0.09861026854126731,-0.12668623612851393,0.9790917338158956,0.9725666335582512,1.2961296002577882,1.2342137617920055,1.0256768606112012,1.1861250151830558,0.8044419387673408,1.0583055247521724,0.8470887652478383,0.8424822565875092,0.965415457806971
2020-03-17,0.05399208890760865,0.06185073360619464,0.04343579109933371,0.0068320435280702085,0.0542986416587512,0.04605730371603323,0.06808167691556455,0.08432821508144994,0.0606878242809219,0.1279342657542939,0.06277535963564418,0.03850463241334379,0.9871441304604719,0.9600702364988857,1.234822388143538,1.2212587283990686,1.0189818686025187,1.1872311556204362,0.8533483719865741,1.0634135965427858,0.9475611676686845,0.8607571529650536,0.9508176884801608
2020-03-18,-0.050632916772132,-0.06393632859611487,-0.03320855010259638,-0.1435713808156136,-0.08488309718437448,-0.0736679303444624,-0.037677407914034955,-0.025690363394889726,-0.07024793867999413,-0.043531017350824874,-0.03316061151661798,-0.05744777369952747,0.9948952972490063,0.9498025205997569,1.2925981724959077,1.2413481544157057,1.0315667725305653,1.1692945486545783,0.8475991932901797,1.0797150935621296,0.957982288912219,0.8534188806458892,0.9533621148138816
2020-03-19,0.0021249379344430164,0.025522576489833693,0.017900380379150205,0.06797331078737656,0.02188635262638927,0.0007397835395497321,0.0036202111126546477,-0.03336320906049328,-0.01572644456135608,-0.05820494274846355,-0.02048350961297485,0.03487713882624899,0.9970218721146815,0.957336203809269,1.2961728469128555,1.2430787624684319,1.0287007307966023,1.1732289703786745,0.8410548908488725,1.0812301161266225,0.9475512588375822,0.8448947258820114,0.9628376513382058
2020-03-20,-0.04309416021869672,-0.03579045422228788,-0.04420152385066656,0.009761794934310508,-0.03569609724134959,-0.050083159684355505,-0.04582502713177028,-0.06476149388156971,-0.056616911371586864,-0.07932231306502135,-0.038419544317144005,-0.029723825321339215,0.9925776500303857,0.9576335270260535,1.252210729054613,1.2326484005441234,1.0292187690710228,1.1718839795774338,0.861195568333508,1.088033099449164,0.972214888718945,0.8477782939143399,0.9561506888797949
2020-03-23,-0.025568208153355143,-0.05097751499800962,0.005310729412077997,-0.06815849166385213,-0.05818354409005699,-0.04380050758418241,-0.009134463294308559,-0.029593152012476698,-0.05556796084494453,-0.05102852853276274,-0.05193868722212969,0.0016479165053309153,0.999757538060739,0.9498933918910852,1.2583013377631096,1.238671250156478,1.032494095324409,1.1682511422351773,0.8633479233355148,1.0945700217767693,0.9786361727718738,0.8563372690439061,0.9491354283373238
2020-03-24,0.09060326182884682,0.1176011034074449,0.061507925620214676,0.1603733871696047,0.12400909133521543,0.12651216139086818,0.1024147575028429,0.05099731621972681,0.08719565202408197,0.10750051154130569,0.0770570864159259,0.09379640350702867,1.0466113283557967,0.9092781622402598,1.347446630649786,1.261276067758361,1.090452095425975,1.1562260826686612,0.8180981266037325,1.0749920969462194,1.0101987048463534,0.8550721712573781,0.9605016722076033
2020-03-25,0.014970180880194084,0.023331777549216337,-0.015420557457408002,0.04716632505251139,0.027203979738096518,0.052602899100560485,-0.001288474079817914,-0.0027391780077592465,0.04443639915734887,0.025522518098922253,0.013313421155379146,0.01754752812472682,1.0488609000488291,0.8987500996602773,1.3573987802692613,1.2643618601361073,1.1042048834403166,1.1493974770466795,0.8131539906001815,1.084071285336319,1.0137030854073033,0.8544001525619721,0.9606340542260909
2020-03-26,0.05838980231338309,0.046967567941792465,0.056953050798298266,0.0611033532574905,0.0627759060794939,0.06311598816553365,0.06192743246125687,0.05473802303337649,0.07679001470327629,0.08524402102441697,0.06642922237885718,0.041367263960609746,1.0352088071700094,0.90200098919295,1.3432683853345486,1.2557305989031415,1.1032790193674742,1.1412912251360054,0.8208841133143272,1.0973503037067416,1.0394828054470922,0.8709004206925204,0.9456160532949586
2020-03-27,-0.029785657253030173,-0.03614982390253518,-0.03996413465213022,-0.06778543952995497,-0.030456845643213493,-0.04212752394066921,-0.0451950107039546,-0.004650297764236755,0.002569865912713576,0.005417104212250834,-0.021416242291654064,-0.03351398717359233,1.0370057466158538,0.9057959522318895,1.3494992041533813,1.2530604810099388,1.1061624487061743,1.1461707290946346,0.8143445761374836,1.0855975997674694,1.0275055234649637,0.870367118658378,0.9470777841205614
2020-03-30,0.03247571536186511,0.03185720517133683,0.0364827276549593,0.010236530755677098,0.019038534705982713,0.014603508562826217,0.04211738570081125,0.03905812405430109,0.0259532648847145,0.03699715089799538,0.04682907938547243,0.0209076528154839,1.0363504594020891,0.9102668164283024,1.3346574697777733,1.2412009969520883,1.095076538966546,1.1475116914380887,0.8207326436773664,1.0785673706762766,1.0277648839293312,0.8802924665995955,0.9422674265982451
2020-03-31,-0.01490538500844496,-0.013794553945183918,-0.0018050094067749711,0.015373815996043483,-0.027557223577430623,-0.012384965329988229,-0.0186813034284673,-0.020323692165997498,-0.031855104409168056,-0.04035333847112832,-0.0043834931358602836,-0.020179786951631584,1.03608398889924,0.9082579508817552,1.3297981212774872,1.2422841434467489,1.094500829829048,1.1481949358126453,0.8220145136724986,1.080202900701993,1.030093077608975,0.8798464464663617,0.9425506993455738
2020-04-01,-0.045004873340506735,-0.04507110463433195,-0.039783048586255476,-0.04955260334387235,-0.060999062266047455,-0.04507710427169176,-0.047654618640878055,-0.016890067248482077,-0.06064513421827744,-0.06009741969910776,-0.03804473557146126,-0.04465747146250232,1.0354730747992291,0.907210434739902,1.3183368098276855,1.243443836133654,1.0922166886912519,1.1467305399729808,0.8140074298709239,1.0900151298024303,1.0410898979061898,0.8807513077091991,0.942691661785063
2020-04-02,0.023075393359379692,0.015112800540461269,0.012711886095724712,0.09160024266556444,0.02506402545212949,0.013309672055172195,0.023386476275364387,0.02558354717840272,0.014766428071245397,0.03129794923405749,0.02769628723985762,0.0037353907675041764,1.031421142194802,0.9042524582960508,1.3473117624593127,1.2423611229107512,1.0874438747559423,1.1447774086580003,0.8158224020655432,1.0844935744941637,1.0432075173868618,0.8831457098694423,0.9351804656987482
2020-04-03,-0.014454192761712337,-0.02404945581150253,-0.020223126978785477,-0.010613588685671083,-0.019960155070101737,-0.013309953447330658,-0.015447453800428002,0.007829576101823887,-0.008460237105064272,-0.035747499565688456,-0.009021364831339973,-0.01743752617153993,1.032301311443702,0.9046548604216268,1.346339774147635,1.2424950780430424,1.0872869607244948,1.1445533173878786,0.8145850453666503,1.0842856024528094,1.0452684445692444,0.8832556309814285,0.9352289083331781
